Kearny County,3.2,22.5,27.3,36.0,14.3,101349
Kingman County,4.4,8.3,33.6,34.6,23.5,95157
Kiowa County,5.3,8.3,27.8,36.6,27.3,63903
Labette County,5.4,12.5,32.6,36.9,18.0,77302
Lane County,5.1,6.9,30.4,41.4,21.3,289823
Leavenworth County,4.3,8.5,29.5,31.9,30.1,195199
Lincoln County,4.6,5.5,32.7,42.6,19.2,215167
Linn County,5.7,11.0,37.7,35.3,16.0,237695
Logan County,10.2,6.9,31.8,43.0,18.3,88590
Lyon County,7.4,11.1,33.0,29.3,26.7,179631
McPherson County,3.4,9.0,28.9,33.8,28.3,56906
Marion County,6.5,10.0,35.6,31.7,22.8,113680
Marshall County,8.0,6.1,42.5,33.6,17.9,104355
Meade County,3.2,14.5,30.6,33.0,22.0,178968
Miami County,4.3,5.3,32.2,37.8,24.7,161597
Mitchell County,7.0,4.6,30.9,38.8,25.7,70568
Montgomery County,4.2,11.0,30.4,41.0,17.6,251623
Morris County,10.9,12.2,36.5,34.5,16.8,88398
Morton County,3.2,12.4,37.1,36.1,14.3,190362
Nemaha County,3.6,8.5,42.4,27.3,21.8,121415
Neosho County,7.2,8.6,31.4,41.1,18.9,79779
Ness County,3.4,8.5,34.3,37.0,20.1,72761
Norton County,2.4,13.4,32.9,39.9,13.8,76063
Osage County,5.8,9.0,39.4,31.7,19.9,115450
Osborne County,3.4,8.7,35.3,35.0,21.0,63266
Ottawa County,5.0,5.9,35.5,37.2,21.5,86193
Pawnee County,6.6,10.7,27.4,39.5,22.4,91752
Phillips County,5.3,6.4,35.7,35.6,22.3,129078
Pottawatomie County,4.6,4.6,30.1,33.3,32.0,121569
Pratt County,4.1,9.4,27.0,38.1,25.5,90409
Rawlins County,2.4,6.3,30.9,39.0,23.9,84320
Reno County,4.4,12.5,29.9,38.5,19.2,99698
Republic County,2.8,5.9,33.1,40.0,21.0,62440
Rice County,3.5,11.3,29.1,37.2,22.4,221137
Riley County,3.4,4.4,17.1,32.4,46.0,208057
Rooks County,4.7,8.7,33.3,33.8,24.3,77818
Rush County,4.0,8.6,29.9,37.7,23.7,72142
Russell County,6.5,9.7,31.2,34.8,24.2,97080
Saline County,3.1,10.1,33.4,32.7,23.8,100649
Scott County,4.9,13.7,32.3,27.7,26.3,94545
Sedgwick County,4.6,11.0,26.6,32.3,30.0,150616
Seward County,2.9,34.7,25.3,28.5,11.6,173756
Shawnee County,4.0,8.9,30.9,31.0,29.3,137145
Sheridan County,4.7,8.6,31.7,36.9,22.9,251742
Sherman County,2.9,8.6,30.5,41.9,19.0,93231
Smith County,4.5,8.4,34.4,35.2,22.0,167706
Stafford County,4.0,12.1,28.9,37.3,21.7,367593
Stanton County,2.6,18.9,26.0,30.2,24.8,118554
Stevens County,8.1,16.7,32.6,34.2,16.5,206411
Sumner County,3.9,8.7,34.8,37.0,19.4,265106
Thomas County,3.3,4.7,29.4,37.5,28.4,87194
Trego County,4.0,5.8,32.4,36.0,25.8,87107
Wabaunsee County,3.6,5.6,36.3,34.3,23.7,117060
Wallace County,2.7,10.2,31.6,33.4,24.9,91132
Washington County,3.3,8.8,36.0,36.8,18.4,248821
Wichita County,4.3,19.1,27.3,35.3,18.3,103562
Wilson County,3.9,13.0,36.3,35.4,15.3,183788
Woodson County,5.8,10.2,38.3,37.8,13.7,54906
Wyandotte County,5.6,21.9,32.8,29.0,16.3,119142
Kentucky,5.1,15.4,33.3,28.6,22.7,0
Adair County,5.9,24.0,36.4,23.1,16.5,83023
Allen County,5.0,23.6,35.8,27.0,13.6,128665
Anderson County,4.3,11.4,39.6,30.1,18.9,98602
Ballard County,8.9,13.8,36.8,34.2,15.3,108160
Barren County,4.7,18.3,40.5,25.7,15.5,116382
Bath County,3.7,24.3,40.0,23.5,12.1,154572
Bell County,4.5,31.9,36.5,22.0,9.5,163523
Boone County,9.1,7.6,27.0,34.3,31.1,71380
Bourbon County,4.8,16.0,37.4,28.8,17.8,156812
Boyd County,3.0,10.8,35.2,34.9,19.1,67594
Boyle County,5.0,13.8,35.4,27.7,23.0,148746
Bracken County,6.1,16.8,43.8,24.8,14.6,110353
Breathitt County,9.5,28.6,34.4,24.8,12.2,52709
Breckinridge County,6.2,20.3,44.0,25.3,10.5,100359
Bullitt County,4.2,13.3,41.1,31.5,14.2,176684
Butler County,5.1,22.4,43.2,23.9,10.4,224851
Caldwell County,4.3,11.9,46.5,26.4,15.2,134389
Calloway County,4.6,11.6,31.5,28.4,28.6,137150
Campbell County,7.1,9.9,30.8,28.7,30.6,223527
Carlisle County,6.2,18.2,33.9,32.2,15.7,94034
Carroll County,5.2,23.6,39.7,24.2,12.5,109765
Carter County,5.6,20.5,40.6,25.7,13.1,121614
Casey County,4.7,26.6,36.3,24.6,12.4,81805
Christian County,3.9,14.0,33.5,35.7,16.7,171735
Clark County,3.9,15.5,36.1,28.0,20.5,126002
Clay County,10.4,36.3,34.2,18.9,10.6,78637
Clinton County,7.1,28.8,38.1,22.1,11.0,130036
Crittenden County,5.1,19.8,39.0,28.5,12.8,89184
Cumberland County,4.7,21.9,34.5,29.4,14.2,157392
Daviess County,3.9,11.6,36.2,30.9,21.2,106244
Edmonson County,6.3,23.0,40.2,24.8,11.9,92601
Elliott County,11.1,24.2,42.3,24.8,8.8,76640
Estill County,5.8,24.3,47.9,18.6,9.2,74847
Fayette County,7.9,10.1,20.6,27.9,41.4,89209
Fleming County,6.1,23.2,38.4,25.8,12.7,94772
Floyd County,4.1,24.2,36.2,27.8,11.8,157334
Franklin County,7.3,12.4,30.7,28.6,28.3,235602
Fulton County,6.3,22.7,35.1,28.8,13.4,162675
Gallatin County,2.8,19.7,44.4,25.9,10.0,377592
Garrard County,4.8,20.0,38.1,26.4,15.5,138099
Grant County,3.9,17.5,45.8,24.3,12.4,147252
Graves County,6.1,18.3,37.2,27.7,16.8,100780
Grayson County,5.2,20.9,42.8,26.2,10.2,97899
Green County,3.3,23.0,43.5,23.2,10.3,175587
Greenup County,8.8,13.2,37.3,32.7,16.8,104720
Hancock County,7.0,11.7,45.3,31.2,11.8,94868
Hardin County,6.1,10.4,31.4,34.6,23.6,124521
Harlan County,2.5,28.6,35.2,24.1,12.1,88147
Harrison County,5.8,17.8,42.5,24.3,15.4,124315
Hart County,4.7,25.4,41.6,21.5,11.4,95088
Henderson County,4.7,13.7,35.6,33.3,17.4,124595
Henry County,5.6,17.4,44.9,26.4,11.3,96467
Hickman County,4.6,24.8,41.0,25.4,8.8,116540
Hopkins County,4.0,14.5,41.0,29.4,15.1,104402
Jackson County,4.4,24.0,44.6,20.2,11.2,138881
Jefferson County,3.9,10.7,27.1,30.4,31.8,205423
Jessamine County,4.0,15.1,29.1,27.1,28.7,177807
Johnson County,5.3,22.3,36.3,29.7,11.7,266686
Kenton County,4.2,10.7,29.0,31.2,29.1,171732
Knott County,11.4,28.3,34.9,23.9,12.9,54818
Knox County,4.2,30.0,38.1,21.0,10.9,47690
Larue County,4.7,15.9,41.7,31.6,10.7,112659
Laurel County,6.2,22.2,39.2,26.0,12.5,107527
Lawrence County,5.7,22.3,42.8,23.5,11.5,107564
Lee County,6.9,32.1,41.3,19.0,7.6,83577
Leslie County,13.3,36.3,34.6,19.4,9.7,51550
Letcher County,12.0,24.9,38.2,25.6,11.2,61670
Lewis County,8.5,25.2,41.0,22.2,11.6,101806
Lincoln County,4.6,22.5,44.3,23.4,9.9,215167
Livingston County,4.9,17.5,46.2,26.3,10.0,146002
Logan County,10.2,21.3,39.5,25.8,13.4,88590
Lyon County,7.4,12.3,40.1,30.1,17.5,179631
McCracken County,5.8,12.2,30.5,34.4,22.9,156442
McCreary County,7.8,27.8,40.3,24.2,7.7,64622
McLean County,3.5,16.3,41.2,33.3,9.2,162169
Madison County,3.2,14.3,29.3,27.3,29.1,262393
Magoffin County,19.1,30.6,36.8,22.4,10.1,66730
Marion County,6.5,19.3,42.8,24.9,13.0,113680
Marshall County,8.0,14.1,40.0,29.9,15.9,104355
Martin County,4.4,27.5,38.6,27.7,6.3,129428
Mason County,7.1,17.2,38.9,28.0,15.8,80846
Meade County,3.2,13.5,37.4,33.8,15.3,178968
Menifee County,8.7,23.0,39.8,25.0,12.3,82016
Mercer County,6.7,15.3,37.5,28.7,18.5,92307
Metcalfe County,4.6,24.0,38.2,26.4,11.4,79275
Monroe County,3.8,24.8,41.2,18.6,15.4,154658
Montgomery County,4.2,18.3,37.7,27.4,16.6,251623
Morgan County,4.4,26.6,36.9,24.6,11.9,182401
Muhlenberg County,7.2,20.5,42.8,24.6,12.1,86443
Nelson County,3.6,11.0,40.7,31.1,17.2,246128
Nicholas County,8.8,20.6,43.0,25.8,10.5,91791
Ohio County,5.5,20.8,43.8,25.5,9.9,120040
Oldham County,3.0,7.2,23.0,30.0,39.8,93446
Owen County,4.2,16.5,47.7,24.4,11.3,104470
Owsley County,9.4,29.8,37.8,15.0,17.4,73793
Pendleton County,3.9,15.3,46.4,28.0,10.3,111409
Perry County,6.3,25.1,33.7,27.2,14.0,91668
Pike County,6.4,25.0,37.9,24.2,12.9,194217
Powell County,5.0,22.8,41.8,21.3,14.1,154499
Pulaski County,6.0,19.1,39.3,26.8,14.7,147405
Robertson County,5.1,25.1,34.6,23.4,17.0,100358
Rockcastle County,6.2,23.3,45.5,21.5,9.7,85178
Rowan County,5.6,19.0,29.8,24.6,26.6,142992
Russell County,6.5,26.3,35.1,25.9,12.7,97080
Scott County,4.9,10.0,31.7,29.8,28.4,94545
Shelby County,6.0,14.2,32.1,29.9,23.8,78516
Simpson County,5.4,16.0,43.2,26.6,14.2,88766
Spencer County,3.9,10.5,35.1,35.8,18.7,204915
Taylor County,4.1,15.9,40.3,26.5,17.3,138773
Todd County,6.5,23.1,41.3,23.9,11.7,40199
Trigg County,5.7,15.8,30.8,35.4,18.0,133110
Trimble County,5.5,16.8,46.1,25.5,11.6,118612
Union County,5.8,15.1,39.9,32.9,12.2,122930
Warren County,4.1,12.3,30.0,28.7,29.1,245133
Washington County,3.3,17.8,42.5,24.9,14.8,248821
Wayne County,6.6,29.2,39.2,22.3,9.3,91845
Webster County,8.3,21.5,43.2,26.4,8.9,70624
Whitley County,6.6,22.6,36.2,23.3,17.9,88341
Wolfe County,9.9,30.5,39.3,18.4,11.8,69260
Woodford County,3.3,11.9,28.0,28.2,31.9,203672
Lousiana,0.0,16.2,33.9,27.0,23.0,0
Acadia Parish,7.4,24.5,40.4,24.0,11.1,100856
Allen Parish,6.4,20.8,42.9,24.4,11.9,87719
Ascension Parish,4.9,11.8,34.8,26.8,26.6,220203
Assumption Parish,8.4,27.3,41.5,19.8,11.4,118544
Avoyelles Parish,7.0,26.8,41.6,21.5,10.1,93718
Beauregard Parish,6.0,15.5,41.3,26.8,16.3,119165
Bienville Parish,7.6,17.1,41.6,28.4,13.0,78616
Bossier Parish,5.3,11.8,28.6,33.6,26.0,170265
Caddo Parish,6.6,13.9,32.8,29.5,23.8,148882
Calcasieu Parish,4.8,14.6,34.6,30.3,20.6,175572
Caldwell Parish,7.6,24.1,43.2,20.9,11.8,70134
Cameron Parish,4.4,16.5,36.7,29.8,16.9,117365
Catahoula Parish,9.3,23.0,42.1,21.8,13.1,81409
Claiborne Parish,6.7,22.4,39.7,24.9,13.0,76650
Concordia Parish,8.2,22.9,41.2,24.6,11.3,81202
De Soto Parish,7.3,18.7,40.2,27.6,13.5,109913
East Baton Rouge Parish,5.1,9.8,27.4,28.6,34.2,199540
East Carroll Parish,11.5,29.6,36.6,22.6,11.3,70547
East Feliciana Parish,5.7,17.6,44.2,25.2,12.9,129513
Evangeline Parish,7.4,28.7,36.6,22.8,11.9,93098
Franklin Parish,9.0,25.9,40.3,21.9,11.9,86064
Grant Parish,7.0,19.0,42.9,28.7,9.3,95302
Iberia Parish,9.4,22.2,41.3,22.8,13.7,126820
Iberville Parish,6.8,22.6,39.7,24.3,13.4,133061
Jackson Parish,5.6,20.0,43.3,23.1,13.6,87305
Jefferson Parish,5.3,15.3,31.1,28.7,24.8,191973
Jefferson Davis Parish,6.0,21.0,41.3,23.2,14.5,105304
Lafayette Parish,6.1,13.6,28.2,27.2,30.9,189276
Lafourche Parish,6.3,24.7,39.3,19.9,16.2,156766
La Salle Parish,0.0,24.2,42.8,21.9,11.0,0
Lincoln Parish,6.2,12.5,27.5,24.6,35.4,150922
Livingston Parish,5.0,16.1,40.2,26.3,17.4,170318
Madison Parish,8.9,25.6,40.4,22.1,12.0,66306
Morehouse Parish,9.7,19.7,44.2,22.4,13.7,87822
Natchitoches Parish,6.7,16.5,32.9,31.8,18.7,118027
Orleans Parish,5.8,14.3,22.9,26.6,36.2,237027
Ouachita Parish,6.1,15.0,33.5,27.4,24.2,158589
Plaquemines Parish,5.3,19.6,38.0,26.6,15.8,172620
Pointe Coupee Parish,6.5,20.0,41.2,24.8,13.9,129930
Rapides Parish,6.1,15.3,37.5,27.3,19.9,144785
Red River Parish,6.0,19.3,45.0,22.2,13.5,88857
Richland Parish,7.4,20.5,41.2,24.5,13.7,89891
Sabine Parish,6.9,17.5,43.0,25.6,13.9,87098
St. Bernard Parish,6.1,18.2,39.5,29.1,13.2,144838
St. Charles Parish,5.3,12.8,35.7,30.8,20.7,193326
St. Helena Parish,7.6,21.0,45.8,22.6,10.6,80776
St. James Parish,7.5,14.5,44.5,26.6,14.4,141095
St. John the Baptist Parish,6.8,17.0,36.5,29.6,16.9,158989
St. Landry Parish,8.0,23.9,43.5,19.4,13.2,112855
St. Martin Parish,7.7,20.9,41.1,24.2,13.8,114975
St. Mary Parish,9.4,21.7,47.3,20.0,11.0,100339
St. Tammany Parish,5.0,11.2,26.6,30.9,31.3,222980
Tangipahoa Parish,6.7,18.6,35.7,25.8,19.8,162921
Tensas Parish,9.8,23.3,46.1,21.4,9.1,64341
Terrebonne Parish,6.9,22.2,39.8,23.7,14.3,151454
Union Parish,6.5,14.8,46.1,27.0,12.1,92973
Vermilion Parish,7.6,24.0,41.3,22.4,12.3,109338
Vernon Parish,7.2,12.5,37.2,32.6,17.8,120613
Washington Parish,7.0,23.5,41.8,22.7,11.9,87512
Webster Parish,8.5,19.0,41.0,26.1,13.9,84409
West Baton Rouge Parish,5.3,16.2,38.2,25.9,19.7,184720
West Carroll Parish,11.9,24.4,42.6,20.6,12.4,82133
West Feliciana Parish,5.1,20.7,31.7,25.1,22.5,218742
Winn Parish,7.7,20.3,41.6,25.4,12.6,75202
Maine,3.8,8.1,33.2,29.4,29.3,0
Androscoggin County,3.6,10.6,37.5,31.3,20.7,165103
Aroostook County,5.4,12.6,38.2,31.2,18.1,104510
Cumberland County,4.7,5.5,23.7,26.8,44.1,157392
Franklin County,7.3,7.6,36.9,29.7,25.8,235602
Hancock County,7.0,6.2,33.2,28.1,32.5,94868
Kennebec County,3.6,8.6,35.1,31.0,25.3,168768
Knox County,4.2,6.9,34.9,27.9,30.2,47690
Lincoln County,4.6,6.8,33.0,27.8,32.4,215167
Oxford County,4.6,8.5,45.1,28.3,18.2,141968
Penobscot County,4.3,8.8,35.5,31.0,24.7,143831
Piscataquis County,5.0,10.3,40.9,32.5,16.3,120134
Sagadahoc County,3.0,5.5,30.8,30.2,33.5,214430
Somerset County,7.2,12.1,41.8,30.3,15.8,114707
Waldo County,4.2,8.1,34.1,28.7,29.2,165353
Washington County,3.3,12.0,38.5,29.4,20.1,248821
York County,3.9,7.6,32.0,30.4,30.1,340745
Maryland,4.4,10.4,25.4,25.8,38.4,0
Allegany County,6.3,10.9,41.9,29.2,18.0,78265
Anne Arundel County,3.8,8.1,24.5,28.0,39.4,375376
Baltimore County,4.7,9.0,27.2,26.6,37.2,270641
Calvert County,3.9,6.7,30.9,33.2,29.3,377143
Caroline County,4.5,16.7,41.8,26.2,15.3,207423
Carroll County,5.2,7.9,30.6,27.8,33.7,109765
Cecil County,5.2,11.9,37.5,28.1,22.5,253944
Charles County,4.2,7.2,32.3,33.1,27.4,337455
Dorchester County,4.6,15.0,38.5,25.7,20.8,218260
Frederick County,3.5,7.4,25.2,27.6,39.7,243356
Garrett County,5.7,11.5,42.4,26.9,19.2,176222
Harford County,4.2,7.2,27.8,30.5,34.5,304823
Howard County,5.5,4.7,14.0,20.2,61.0,92050
Kent County,3.0,12.7,32.9,23.8,30.5,75724
Montgomery County,4.2,8.8,14.0,19.0,58.1,251623
Prince George's County,4.4,14.2,25.9,28.5,31.5,318036
Queen Anne's County,3.9,8.4,29.8,26.8,35.0,357659
St. Mary's County,4.2,10.1,30.2,29.7,29.9,310049
Somerset County,7.2,20.8,41.7,23.5,14.0,114707
Talbot County,4.2,10.8,26.2,27.1,35.8,344112
Washington County,3.3,13.1,38.0,28.8,20.1,248821
Wicomico County,6.2,11.4,33.5,27.7,27.4,174301
Worcester County,4.1,10.4,32.3,27.4,29.9,304539
Baltimore city,6.6,16.5,29.6,24.1,29.7,160905
Massachusetts,3.9,9.9,25.1,23.7,41.2,0
Barnstable County,4.9,4.6,25.1,29.2,41.1,436005
Berkshire County,4.5,9.4,30.7,27.3,32.6,0
Bristol County,4.6,16.3,30.0,27.2,26.5,370301
Dukes County,5.2,7.2,24.6,28.5,39.8,709166
Essex County,4.9,10.7,25.7,25.5,38.0,181271
Franklin County,7.3,7.2,27.6,29.3,35.9,235602
Hampden County,5.3,14.6,30.4,28.8,26.2,223466
Hampshire County,4.4,5.7,24.3,25.2,44.7,136788
Middlesex County,3.9,7.4,20.6,19.1,53.0,254107
Nantucket County,0.0,5.3,25.0,27.6,42.0,1046929
Norfolk County,3.4,6.1,20.9,21.7,51.2,509719
Plymouth County,4.1,7.5,29.0,28.5,35.0,396341
Suffolk County,4.4,15.2,23.3,18.7,42.7,417873
Worcester County,4.1,10.0,28.9,26.3,34.8,304539
Michigan,5.0,10.1,29.6,32.9,27.4,0
Alcona County,7.7,11.4,40.2,33.9,14.5,103715
Alger County,8.2,10.6,44.3,27.0,18.1,128563
Allegan County,3.9,9.9,37.9,30.8,21.4,172858
Alpena County,5.9,9.6,33.6,40.1,16.8,101554
Antrim County,7.1,9.3,33.1,30.9,26.7,163675
Arenac County,8.3,13.7,43.0,32.0,11.4,96044
Baraga County,8.2,16.7,42.3,25.3,15.6,100582
Barry County,4.5,8.3,37.4,35.4,18.9,118329
Bay County,5.4,10.6,35.8,35.5,18.1,111250
Benzie County,6.6,8.5,33.5,32.3,25.6,175235
Berrien County,5.0,10.9,29.6,32.7,26.8,163185
Branch County,4.8,11.9,40.5,33.9,13.6,105551
Calhoun County,12.8,9.4,35.7,34.1,20.8,82498
Cass County,7.2,12.2,34.7,35.7,17.4,92587
Charlevoix County,5.5,7.3,31.9,32.3,28.5,171561
Cheboygan County,9.4,11.2,38.3,32.3,18.3,126294
Chippewa County,4.2,10.5,37.8,32.0,19.7,169305
Clare County,7.3,15.9,39.2,33.5,11.4,91831
Clinton County,7.1,6.3,28.0,35.0,30.7,130036
Crawford County,4.9,12.0,35.9,35.4,16.7,136305
Delta County,3.8,7.4,33.8,38.2,20.6,80074
Dickinson County,5.2,6.4,39.0,31.2,23.4,99501
Eaton County,4.1,6.4,29.4,39.0,25.2,169968
Emmet County,6.5,6.0,25.8,35.2,32.9,184850
Genesee County,4.6,10.4,32.3,37.4,19.9,119479
Gladwin County,7.0,14.9,40.6,31.1,13.4,108576
Gogebic County,6.1,7.3,38.9,36.3,17.5,75733
Grand Traverse County,4.3,5.5,26.2,36.6,31.7,213912
Gratiot County,5.2,10.4,41.3,34.0,14.3,99501
Hillsdale County,5.1,12.9,38.9,31.5,16.7,114086
Houghton County,6.1,8.0,34.4,26.6,31.0,110629
Huron County,6.5,11.3,43.2,30.6,14.9,127515
Ingham County,4.3,7.7,21.6,33.0,37.7,146434
Ionia County,4.2,10.7,39.1,34.7,15.6,128902
Iosco County,7.3,11.6,39.6,32.5,16.3,96152
Iron County,7.4,8.3,44.7,28.9,18.1,115054
Isabella County,4.7,8.5,31.2,32.1,28.2,147037
Jackson County,4.4,10.2,33.6,35.6,20.6,138881
Kalamazoo County,4.1,6.4,22.9,34.6,36.1,172856
Kalkaska County,7.2,13.4,40.3,32.7,13.6,113762
Kent County,3.0,10.5,25.0,30.9,33.7,75724
Keweenaw County,8.6,5.6,34.3,35.2,24.9,103499
Lake County,7.8,17.9,42.6,30.5,9.0,81761
Lapeer County,6.4,9.8,36.9,35.6,17.8,182073
Leelanau County,4.9,5.2,22.2,31.5,41.1,268902
Lenawee County,4.6,9.5,36.9,33.7,19.9,153195
Livingston County,4.9,4.9,25.8,35.3,34.0,146002
Luce County,6.7,11.2,44.1,30.9,13.8,89886
Mackinac County,9.9,10.9,35.3,34.7,19.1,135153
Macomb County,5.2,10.8,30.4,34.9,23.8,184511
Manistee County,6.6,9.7,36.9,33.5,19.9,125538
Marquette County,5.1,5.5,31.7,32.7,30.1,154551
Mason County,7.1,8.5,34.1,36.7,20.8,80846
Mecosta County,5.6,10.7,35.2,32.9,21.2,123918
Menominee County,7.6,8.5,43.1,32.5,15.9,91657
Midland County,4.4,5.9,29.6,31.6,32.9,230806
Missaukee County,6.0,12.3,41.5,32.8,13.4,115707
Monroe County,3.8,9.6,36.1,35.5,18.8,154658
Montcalm County,5.3,12.4,38.8,36.2,12.6,109117
Montmorency County,10.2,12.9,42.2,33.1,11.8,101338
Muskegon County,5.5,10.8,34.8,36.4,18.0,132993
Newaygo County,4.9,14.2,40.7,30.8,14.3,115131
Oakland County,4.2,6.5,19.5,28.9,45.0,270172
Oceana County,7.3,14.3,35.6,33.0,17.1,114842
Ogemaw County,7.8,14.8,39.5,34.2,11.4,96800
Ontonagon County,8.5,8.3,41.6,32.8,17.4,75085
Osceola County,5.7,12.5,44.9,29.5,13.0,98745
Oscoda County,7.3,16.9,39.0,33.9,10.2,90102
Otsego County,4.9,8.5,37.6,33.4,20.5,151511
Ottawa County,5.0,8.3,29.2,31.0,31.6,86193
Presque Isle County,9.6,11.5,40.4,31.4,16.7,105659
Roscommon County,8.5,11.6,40.0,34.4,13.9,101554
Saginaw County,5.3,11.5,34.0,33.8,20.7,112807
St. Clair County,6.3,10.5,35.0,37.0,17.6,82494
St. Joseph County,4.1,14.0,38.9,31.7,15.3,120136
Sanilac County,6.2,12.1,43.3,31.5,13.1,109441
Schoolcraft County,9.1,10.8,45.8,27.7,15.7,113438
Shiawassee County,5.3,8.5,36.7,39.1,15.8,143904
Tuscola County,6.3,10.8,42.3,33.1,13.9,106740
Van Buren County,6.1,13.5,33.4,32.7,20.3,103426
Washtenaw County,3.7,5.3,15.6,25.9,53.2,285608
Wayne County,6.6,14.9,30.2,32.6,22.3,91845
Wexford County,5.9,11.4,38.2,33.7,16.7,104255
Minnesota,3.9,7.4,25.7,32.7,34.2,0
Aitkin County,7.0,8.7,39.0,36.3,16.0,182360
Anoka County,3.7,6.5,28.1,37.1,28.2,250984
Becker County,4.6,7.6,32.8,35.9,23.7,196147
Beltrami County,5.2,9.8,27.2,36.2,26.8,164910
Benton County,6.2,7.7,32.3,37.8,22.2,268153
Big Stone County,4.8,10.4,42.7,30.3,16.6,104483
Blue Earth County,3.2,5.8,28.5,34.1,31.7,199997
Brown County,3.6,8.9,37.8,32.4,20.9,188201
Carlton County,5.3,5.8,36.8,35.5,22.0,173220
Carver County,3.3,4.3,20.5,29.2,46.0,344435
Cass County,7.2,8.7,34.2,36.3,20.9,92587
Chippewa County,4.2,9.9,36.1,37.5,16.5,169305
Chisago County,4.3,6.2,34.1,37.7,22.0,225329
Clay County,10.4,5.6,26.5,34.9,33.0,78637
Clearwater County,9.6,13.5,38.0,33.8,14.6,132273
Cook County,4.5,4.4,24.3,31.7,39.6,260022
Cottonwood County,7.2,10.1,34.7,35.3,19.9,96296
Crow Wing County,5.1,6.5,30.4,38.9,24.2,202610
Dakota County,4.2,5.3,21.0,32.9,40.7,125144
Dodge County,3.6,5.7,34.2,36.2,23.8,176767
Douglas County,5.2,5.2,29.8,40.0,25.1,149386
Faribault County,4.4,9.8,40.5,32.7,17.0,93173
Fillmore County,2.8,9.2,34.3,36.1,20.4,80625
Freeborn County,3.8,11.1,36.1,36.1,16.8,113208
Goodhue County,3.7,6.7,33.1,35.8,24.3,206165
Grant County,3.9,7.2,33.5,39.7,19.6,147252
Hennepin County,3.3,7.2,17.5,27.7,47.6,300111
Houston County,4.6,6.4,33.8,37.2,22.6,86142
Hubbard County,6.5,8.0,31.9,34.7,25.4,196794
Isanti County,4.7,8.8,36.8,36.7,17.7,188757
Itasca County,8.5,6.7,31.0,40.1,22.3,168142
Jackson County,4.4,7.8,33.0,38.0,21.2,138881
Kanabec County,6.5,11.5,40.7,34.0,13.8,158555
Kandiyohi County,3.8,11.8,26.5,39.2,22.5,179883
Kittson County,4.6,8.2,36.2,35.0,20.7,77339
Koochiching County,8.5,9.0,37.1,35.6,18.4,116654
Lac qui Parle County,4.3,7.1,38.8,35.7,18.3,87356
Lake County,7.8,4.6,33.5,34.6,27.2,81761
Lake of the Woods County,4.8,10.3,42.0,30.7,17.0,138305
Le Sueur County,4.9,9.2,36.0,33.4,21.4,205411
Lincoln County,4.6,8.3,40.5,32.3,18.9,215167
Lyon County,7.4,7.6,33.5,32.2,26.8,179631
McLeod County,4.4,8.9,36.5,37.3,17.3,162002
Mahnomen County,5.8,12.9,36.0,38.5,12.6,104806
Marshall County,8.0,11.0,36.7,32.4,20.0,104355
Martin County,4.4,9.9,38.8,32.9,18.5,129428
Meeker County,4.5,8.0,37.3,35.8,18.9,174066
Mille Lacs County,6.0,10.1,37.9,36.4,15.6,163079
Morrison County,5.6,10.6,37.9,35.3,16.2,171373
Mower County,3.2,13.0,31.6,35.3,20.0,123548
Murray County,4.5,10.0,37.5,34.7,17.8,109505
Nicollet County,2.8,6.4,27.1,34.2,32.3,191807
Nobles County,3.8,22.7,33.2,30.5,13.5,127426
Norman County,4.8,9.7,40.9,33.7,15.7,95327
Olmsted County,3.0,5.7,20.5,31.8,42.0,241641
Otter Tail County,4.3,8.3,30.7,37.0,24.1,184083
Pennington County,3.1,8.5,36.0,38.1,17.4,204049
Pine County,5.8,10.9,41.3,34.0,13.8,163295
Pipestone County,3.8,13.8,34.8,31.5,19.9,98235
Polk County,4.6,8.9,31.0,36.3,23.9,169898
Pope County,3.5,6.5,33.7,37.3,22.5,176220
Ramsey County,2.8,9.7,21.9,27.4,41.0,132748
Red Lake County,7.3,7.9,40.9,36.1,15.0,115577
Redwood County,4.1,11.5,37.6,33.1,17.8,104914
Renville County,3.8,11.5,35.9,37.8,14.8,128167
Rice County,3.5,9.9,31.2,31.7,27.2,221137
Rock County,4.4,9.9,38.0,31.5,20.6,159311
Roseau County,5.1,8.8,36.0,36.6,18.7,127641
St. Louis County,4.2,6.5,29.2,36.6,27.8,209460
Scott County,4.9,5.1,23.0,33.0,38.8,94545
Sherburne County,4.1,5.5,27.2,40.6,26.7,267469
Sibley County,4.3,10.3,40.2,32.8,16.7,153816
Stearns County,3.8,7.9,29.8,36.3,25.9,191803
Steele County,2.1,7.6,35.6,32.0,24.8,73297
Stevens County,8.1,8.4,26.8,36.7,28.2,206411
Swift County,5.4,11.4,35.5,35.8,17.3,109976
Todd County,6.5,12.2,36.7,35.7,15.4,40199
Traverse County,3.9,9.3,36.0,36.6,18.1,85956
Wabasha County,3.7,6.8,37.1,34.8,21.2,179754
Wadena County,5.9,10.7,38.2,38.1,13.0,128072
Waseca County,4.3,8.0,36.2,35.9,19.9,159201
Washington County,3.3,4.0,21.6,32.1,42.3,248821
Watonwan County,4.9,15.1,40.7,27.8,16.3,101790
Wilkin County,3.2,7.7,29.4,41.6,21.3,123225
Winona County,3.5,7.5,29.2,34.1,29.3,170619
Wright County,5.9,5.8,28.8,38.7,26.8,94054
Yellow Medicine County,3.8,9.4,36.8,37.5,16.2,106745
